"date","cms","ChlRFU","Doper","saltppt","TempC","Corr.NTU"
2010-11-06 23:00:00,57.5604,0.8,104.625,15.1225,22.675,5.275
2010-11-07 00:00:00,53.0292,0.9,104.925,14.945,22.685,5.375
2010-11-07 01:00:00,48.0732,0.8,106.25,15.05,22.5675,5.85
2010-11-07 02:00:00,45.8076,0.75,105.275,16.0825,22.7075,5.375
2010-11-07 03:00:00,41.8428,0.825,103.9,15.97,22.57,5.55
2010-11-07 04:00:00,37.5948,0.65,101.575,14.09,22.1825,5.075
2010-11-07 05:00:00,33.4884,0.675,99.025,15.1,22.455,3.525
2010-11-07 06:00:00,27.48456,0.6,99.825,15.655,22.425,3.925
2010-11-07 07:00:00,24.73752,0.575,99.15,17.7125,22.6925,3.575
2010-11-07 08:00:00,23.14452,0.675,98.475,18.0125,22.735,3.6
2010-11-07 09:00:00,21.87012,0.6,97.75,19.2825,23.0525,3.55
2010-11-07 10:00:00,20.94264,0.6,97.35,20.485,23.3575,3.25
2010-11-07 11:00:00,20.08596,0.675,96.95,17.2525,22.8575,3.375
2010-11-07 12:00:00,19.49124,0.775,94.475,20.4925,23.6225,2.7
2010-11-07 13:00:00,18.85404,0.65,97.45,21.4825,23.715,2.85
2010-11-07 14:00:00,18.25224,0.525,99.925,20.585,23.62,3.1
2010-11-07 15:00:00,17.60088,0.525,101.3,19.62,23.39,2.775
2010-11-07 16:00:00,16.89288,0.55,99.825,19.5475,23.515,2.45
2010-11-07 17:00:00,16.30524,0.825,96.925,17.9625,23.7125,2.275
2010-11-07 18:00:00,15.71052,0.925,97.275,18.4,23.76,1.975
2010-11-07 19:00:00,15.10872,0.6,98.675,17.7725,23.4325,1.85
2010-11-07 20:00:00,14.55648,0.575,97.025,20.4875,23.915,1.775
2010-11-07 21:00:00,14.2308,0.525,97.575,21.65,23.995,1.725
2010-11-07 22:00:00,14.0538,0.4,98,22.1075,23.8325,1.525
2010-11-07 23:00:00,14.16708,0.325,97.5,23.6725,24.05,1.525
2010-11-08 00:00:00,14.07504,0.4,97.125,24.385,24.165,1.375
2010-11-08 01:00:00,14.06796,0.325,98.45,23.285,23.8975,1.2
2010-11-08 02:00:00,13.629,0.325,99,22.4,23.6925,1.275
2010-11-08 03:00:00,13.99008,0.375,98.75,22.26,23.6825,1.4
2010-11-08 04:00:00,15.14412,0.3,99.025,21.8775,23.59,1.35
2010-11-08 05:00:00,14.4432,0.325,98.625,23.33,23.83,1.25
2010-11-08 06:00:00,12.77232,0.225,97.675,24.39,23.9425,1.025
2010-11-08 07:00:00,11.4696,0.2,96.35,26.2375,24.3625,1.075
2010-11-08 08:00:00,10.974,0.25,95.8,25,24.1525,1.125
2010-11-08 09:00:00,10.43592,0.25,93.825,25.2475,24.2325,1.2
2010-11-08 10:00:00,10.13856,0.325,94.125,23.94,24.0825,1.35
2010-11-08 11:00:00,9.7704,0.3,91.45,24,24.2625,0.625
2010-11-08 12:00:00,9.36684,0.15,95.05,24.14,24.3125,0.425
2010-11-08 13:00:00,9.10488,0.325,96.925,22.74,24.585,0.65
2010-11-08 14:00:00,8.75088,0.5,97.6,22.77,24.9375,0.45
2010-11-08 15:00:00,8.3898,0.575,96.4,23.5075,24.8875,0.325
2010-11-08 16:00:00,8.142,0.65,97.45,23.08,24.7875,0.475
2010-11-08 17:00:00,7.9296,0.3,98.075,22.2275,24.425,0.8
2010-11-08 18:00:00,7.60392,0.425,96.225,23.57,24.6625,0.925
2010-11-08 19:00:00,7.41984,0.35,93.975,25.8125,24.955,0.775
2010-11-08 20:00:00,7.2216,0.3,94.375,27.0975,25.1075,0.8
2010-11-08 21:00:00,6.98088,0.25,93.625,28.0925,25.1125,0.925
2010-11-08 22:00:00,6.83928,0.15,94.375,28.125,25.0275,0.725
2010-11-08 23:00:00,6.6198,0.275,93.625,28.3975,25.02,0.55
2010-11-09 00:00:00,6.52068,0.225,93.625,27.85,24.84,0.45
2010-11-09 01:00:00,6.41448,0.175,94.575,27.8075,24.8525,0.425
2010-11-09 02:00:00,6.29412,0.1,94.45,26.4975,24.52,0.6
2010-11-09 03:00:00,6.20916,0.15,94.3,26.5975,24.46,0.675
2010-11-09 04:00:00,6.0888,0.15,93.175,27.0725,24.53,0.85
2010-11-09 05:00:00,6.01092,0.025,92.45,27.84,24.635,0.725
2010-11-09 06:00:00,5.90472,0,93.15,28.3775,24.65,0.575
2010-11-09 07:00:00,5.77728,0.075,92.925,29.3625,24.855,0.575
2010-11-09 08:00:00,5.69232,0.075,89.975,30.035,25.16,0.575
2010-11-09 09:00:00,5.57196,0.15,90.625,28.24,24.755,1.425
2010-11-09 10:00:00,5.52948,0.125,90.75,28.8075,24.765,0.925
2010-11-09 11:00:00,5.43036,0.025,92.3,27.55,24.7,0.325
2010-11-09 12:00:00,5.35248,0.1,91.775,27.0575,24.8825,0.325
2010-11-09 13:00:00,5.28168,0.05,89.875,27.095,25.3475,0.525
2010-11-09 14:00:00,5.16132,0.125,89.15,27.74,25.51,0.45
2010-11-09 15:00:00,5.11884,0.175,94.225,28.235,25.6375,0.05
2010-11-09 16:00:00,5.04096,0.325,93.5,28.4375,25.5275,0.025
2010-11-09 17:00:00,4.94892,0.4,93.25,28.85,25.565,0.15
2010-11-09 18:00:00,4.89228,0.525,93.925,29.355,25.7,0.15
2010-11-09 19:00:00,4.82148,0.475,92.675,30.5,25.78,0.225
2010-11-09 20:00:00,4.75776,0.6,91.6,30.5,25.7375,0.325
2010-11-09 21:00:00,4.6374,0.575,90.925,31.115,25.735,0.45
2010-11-09 22:00:00,4.55952,0.725,91.075,30.68,25.615,0.5
2010-11-09 23:00:00,4.48872,0.875,90.675,31.335,25.675,0.7
2010-11-10 00:00:00,4.40376,0.75,88.575,31.14,25.375,1.05
2010-11-10 01:00:00,4.32588,0.7,86.35,31.5725,25.3925,1.075
2010-11-10 02:00:00,4.27632,0.6,86.65,31.03,25.2075,0.95
2010-11-10 03:00:00,4.21968,0.55,85.675,30.9225,25.1575,0.775
2010-11-10 04:00:00,4.12764,0.425,86.575,30.8975,24.9325,0.925
2010-11-10 05:00:00,4.09224,0.3,86.15,30.8675,24.9625,0.975
2010-11-10 06:00:00,4.02144,0.3,86.9,30.1575,24.5225,1.05
2010-11-10 07:00:00,3.93648,0.25,88,30.25,24.645,0.7
2010-11-10 08:00:00,3.87276,0.5,87.15,30.6175,24.9425,0.875
2010-11-10 09:00:00,3.79488,0.65,85.8,32.1525,25.55,0.65
2010-11-10 10:00:00,3.75948,0.45,84.725,32.205,25.725,0.875
2010-11-10 11:00:00,3.68868,0.875,88.95,31.9975,25.525,1.05
2010-11-10 12:00:00,3.63204,0.875,93.4,30.6375,25.6625,0.95
2010-11-10 13:00:00,3.60372,0.425,94.55,29.765,25.6725,0.5
2010-11-10 14:00:00,3.54708,0.675,96.6,29.7425,25.29,0.2
2010-11-10 15:00:00,3.54,0.875,97.15,27.8675,24.89,0.1
2010-11-10 16:00:00,3.47628,0.95,99.05,27.345,24.8925,0.225
2010-11-10 17:00:00,3.42672,1,99.975,28.0525,25.0275,0.25
2010-11-10 18:00:00,3.39132,1.175,99.55,29.445,25.215,0.25
2010-11-10 19:00:00,3.32052,1.15,99.75,29.9675,25.175,0.2
2010-11-10 20:00:00,3.2922,1.1,98.95,29.2825,25.1025,0.375
2010-11-10 21:00:00,3.24264,0.975,98.275,29.645,25.205,0.325
2010-11-10 22:00:00,3.20016,0.75,96.775,30.18,25.07,0.25
2010-11-10 23:00:00,3.1506,0.85,96.2,29.6225,25,0.4
2010-11-11 00:00:00,3.10812,0.7,95.975,28.6275,24.7625,0.25
2010-11-11 01:00:00,3.06564,0.4,94.375,29.8375,24.9525,0.1
2010-11-11 02:00:00,3.03732,1.15,95.425,29.9925,25.01,0.1
2010-11-11 03:00:00,3.01608,1.125,94.625,30.2125,25.1225,0.125
2010-11-11 04:00:00,2.95944,0.775,92.35,30.0825,25.0425,0.1
2010-11-11 05:00:00,2.93112,0.45,92.875,30.495,24.97,0.125
2010-11-11 06:00:00,2.88156,0.575,92.525,30.0375,24.875,0.125
2010-11-11 07:00:00,2.84616,0.575,92.125,29.67,24.7425,0.175
2010-11-11 08:00:00,2.80368,0.675,92.425,30.7925,25.01,0.25
2010-11-11 09:00:00,2.78952,0.65,92.8,30.9775,25.085,0.25
2010-11-11 10:00:00,2.73996,0.575,93.9,30.685,24.9375,0.2
2010-11-11 11:00:00,2.68332,0.45,95.525,32.085,25.51,0.1
2010-11-11 12:00:00,2.655,0.35,94.625,30.115,25.19,0.1
2010-11-11 13:00:00,2.61252,0.5,98.325,28.635,25.21,0.1
2010-11-11 14:00:00,2.5842,0.825,99.525,28.5675,25.28,0.2
2010-11-11 15:00:00,2.54172,0.825,99.65,28.745,25.26,0.275
2010-11-11 16:00:00,2.50632,1.125,101,28.0275,25.3525,0.275
2010-11-11 17:00:00,2.47092,1.15,102.375,29.6025,25.4,0.2
2010-11-11 18:00:00,2.45676,0.775,100.95,28.4075,25.22,0.25
2010-11-11 19:00:00,2.42844,0.6,100.45,28.4625,25.2275,0.05
2010-11-11 20:00:00,2.42844,0.65,98.825,29.1825,25.225,0.025
2010-11-11 21:00:00,2.37888,0.65,98.9,29.5225,25.155,0.175
2010-11-11 22:00:00,2.37888,0.6,98.225,30.7225,25.235,0.35
2010-11-11 23:00:00,2.42136,0.45,97.8,31.25,25.275,0.375
2010-11-12 00:00:00,2.42136,0.425,97.25,31.24,25.2175,0.35
2010-11-12 01:00:00,2.39304,0.5,97.375,31.915,25.4425,0.3
2010-11-12 02:00:00,2.37888,0.375,95.875,32.1925,25.41,0.175
2010-11-12 03:00:00,2.34348,0.45,94.95,31.6125,25.24,0.125
2010-11-12 04:00:00,2.32224,0.475,93.85,31.2175,25.12,0.15
2010-11-12 05:00:00,2.31516,0.35,93.025,30.7125,24.9625,0.05
2010-11-12 06:00:00,2.2656,0.2,93.75,30.6725,24.8225,0.025
2010-11-12 07:00:00,2.23728,0.3,93.9,30.9225,24.8025,0.025
2010-11-12 08:00:00,2.21604,0.325,93.9,31.1425,24.9875,0.05
2010-11-12 09:00:00,2.20188,0.375,94.75,31.2525,24.9575,0.05
2010-11-12 10:00:00,2.17356,0.25,94.7,30.965,24.975,0
2010-11-12 11:00:00,2.14524,0.225,95.3,30.69,24.9475,0.1
2010-11-12 12:00:00,2.124,0.3,96.325,30.9625,24.93,0.125
2010-11-12 13:00:00,2.08152,0.375,96.95,30.055,25.265,0.15
2010-11-12 14:00:00,2.06028,0.675,98.625,30.7675,25.4475,0.1
2010-11-12 15:00:00,2.03904,1.075,100.625,30.7925,25.4875,0.1
2010-11-12 16:00:00,2.03196,1.15,100.65,28.3175,25.215,0.1
2010-11-12 17:00:00,2.0178,1.05,102.425,28.6975,25.31,0.125
2010-11-12 18:00:00,2.00364,0.95,102.1,29.96,25.51,0.125
2010-11-12 19:00:00,1.96116,0.925,99.95,29.8725,25.3825,0.125
2010-11-12 20:00:00,1.93284,0.675,98.875,30.8375,25.3725,0.125
2010-11-12 21:00:00,1.89744,0.375,98.75,30.3675,25.1825,0.15
2010-11-12 22:00:00,1.89036,0.45,97.65,31.09,25.125,0.15
2010-11-12 23:00:00,1.86912,0.45,97.325,32.0125,25.2775,0.15
2010-11-13 00:00:00,1.84788,0.35,96.65,32.4375,25.42,0.175
2010-11-13 01:00:00,1.83372,0.35,96.975,32.6875,25.525,0.15
2010-11-13 02:00:00,1.83372,0.45,97.85,32.125,25.425,0.2
2010-11-13 03:00:00,1.8054,0.35,96.5,31.8725,25.23,0.225
2010-11-13 04:00:00,1.79832,0.225,95.25,31.5275,25.1,0.35
2010-11-13 05:00:00,1.77708,0.25,94.125,30.4275,24.825,0.425
2010-11-13 06:00:00,1.79832,0.325,92.925,30.3525,24.9075,0.4
2010-11-13 07:00:00,1.76292,0.425,93.225,31.8875,25.19,0.425
2010-11-13 08:00:00,1.74168,0.4,93.75,31.9275,25.1575,0.4
2010-11-13 09:00:00,1.7346,0.125,95.475,31.8475,25.0375,0.375
2010-11-13 10:00:00,1.72752,0.275,97.5,31.45,25.1425,0.375
2010-11-13 11:00:00,1.70628,0.3,97.65,31.2225,25.2125,0.2
2010-11-13 12:00:00,1.67796,0.3,98.95,31.2725,25.205,0.325
2010-11-13 13:00:00,1.63548,0.175,98.975,29.5525,25.605,0.35
2010-11-13 14:00:00,1.65672,0.35,100.3,29.86,25.405,0.375
2010-11-13 15:00:00,1.63548,0.375,98.825,29.745,25.305,0.4
2010-11-13 16:00:00,1.61424,0.625,99.525,29.9725,25.3475,0.35
2010-11-13 17:00:00,1.60716,0.95,102.725,30.11,25.4825,0.3
2010-11-13 18:00:00,1.57884,0.9,101.375,30.945,25.63,0.375
2010-11-13 19:00:00,1.56468,0.8,100.25,30.8775,25.6025,0.25
2010-11-13 20:00:00,1.56468,0.55,98.6,30.9,25.5175,0.175
2010-11-13 21:00:00,1.53636,0.425,97.275,32.01,25.5525,0.15
2010-11-13 22:00:00,1.52928,0.35,97.625,32.59,25.62,0.075
2010-11-13 23:00:00,1.5222,0.325,98.775,33.235,25.67,0.1
2010-11-14 00:00:00,1.50804,0.175,97.875,32.3175,25.36,0.075
2010-11-14 01:00:00,1.50096,0.15,97.025,32.345,25.3325,0
2010-11-14 02:00:00,1.47972,0.1,96.5,32.42,25.3125,0.025
2010-11-14 03:00:00,1.47264,0.15,96.225,31.7725,25.295,0.1
2010-11-14 04:00:00,1.46556,0.1,95.9,32.0125,25.2475,0.25
2010-11-14 05:00:00,1.4514,0.15,95.425,31.3225,25.0225,0.275
2010-11-14 06:00:00,1.4514,0.175,95.725,31.24,24.715,0.225
2010-11-14 07:00:00,1.43724,0.075,95.925,31.56,24.8025,0.2
2010-11-14 08:00:00,1.43016,0.225,96.275,32.2725,25.23,0.3
2010-11-14 09:00:00,1.416,0.275,97.125,32.5725,25.29,0.35
2010-11-14 10:00:00,1.416,0.1,96.9,31.16,24.98,0.325
2010-11-14 11:00:00,1.416,0.1,98.025,30.995,24.84,0.325
2010-11-14 12:00:00,1.40184,0.275,100,31.8275,25.095,0.275
2010-11-14 13:00:00,1.40892,0.25,98.875,31.085,25.265,0.375
2010-11-14 14:00:00,1.46556,0.625,101.675,31.3425,25.345,0.3
2010-11-14 15:00:00,1.67796,0.775,103.275,31.91,25.4675,0.1
2010-11-14 16:00:00,2.73288,0.65,101.475,31.58,25.3675,0.125
2010-11-14 17:00:00,5.9826,0.5,101.025,31.4525,25.3725,0.125
2010-11-14 18:00:00,10.75452,0.425,100.8,31.3275,25.3175,0.05
2010-11-14 19:00:00,21.65064,0.55,100.025,31.6075,25.325,0.075
2010-11-14 20:00:00,50.5512,0.375,99.925,30.74,25.2075,0.15
2010-11-14 21:00:00,46.3032,0.35,102.275,28.6575,24.8725,1.45
2010-11-14 22:00:00,43.896,0.275,102.45,28.515,24.84,2.375
2010-11-14 23:00:00,41.2056,0.375,101.75,28.6825,24.7775,4.75
2010-11-15 00:00:00,38.232,0.425,97.975,30.065,24.9125,2.975
2010-11-15 01:00:00,37.0992,0.45,98.45,28.6225,24.7725,3.3
2010-11-15 02:00:00,34.2672,0.525,99.575,27.7325,24.58,3.2
2010-11-15 03:00:00,29.559,0.375,100.4,26.05,24.2925,3
2010-11-15 04:00:00,26.42964,0.3,100.225,26.585,24.27,2.5
2010-11-15 05:00:00,29.0634,0.3,99.3,27.37,24.45,1.775
2010-11-15 06:00:00,40.0728,0.45,99.375,26.1375,24.1775,2.525
2010-11-15 07:00:00,51.8964,0.525,100.825,24.6375,23.8625,4.125
2010-11-15 08:00:00,55.578,0.65,101.15,25.605,24.0275,3.625
2010-11-15 09:00:00,49.914,0.625,101.925,26.18,24.1025,4.85
2010-11-15 10:00:00,46.4802,0.8,100.65,25.4775,23.92,7.2
2010-11-15 11:00:00,41.3944,0.825,100.5,24.3675,23.74,6.925
2010-11-15 12:00:00,36.1552,0.775,100.525,23.3925,23.55,5.575
2010-11-15 13:00:00,32.36976,0.875,101.35,22.0275,23.3375,5.225
2010-11-15 14:00:00,28.39788,0.925,100.075,23.015,23.455,3.575
2010-11-15 15:00:00,25.74288,0.85,101.25,22.8425,23.5875,3.2
2010-11-15 16:00:00,23.33568,0.575,101.55,23.3,23.6525,3.3
2010-11-15 17:00:00,21.38868,0.5,101.375,24.1,23.7875,2.65
2010-11-15 18:00:00,19.47,0.525,100.575,23.3275,23.685,2.175
2010-11-15 19:00:00,17.72124,0.475,100.375,24.155,23.76,1.725
2010-11-15 20:00:00,16.26276,0.45,99.9,23.34,23.57,1.875
2010-11-15 21:00:00,14.81136,0.35,98.075,26.0575,24.0625,1.35
2010-11-15 22:00:00,13.67148,0.325,99.1,26.82,24.245,1.4
2010-11-15 23:00:00,12.75108,0.25,98.4,25.1525,23.8425,1.5
2010-11-16 00:00:00,11.79528,0.4,96.625,24.9925,23.81,1.4
2010-11-16 01:00:00,11.0094,0.325,96.2,25.155,23.7825,1.425
2010-11-16 02:00:00,12.62364,0.3,95.275,25.9475,23.985,1.15
2010-11-16 03:00:00,13.96176,0.25,94.2,26.3925,23.9775,1.05
2010-11-16 04:00:00,13.42368,0.275,94.75,25.92,23.865,1.1
2010-11-16 05:00:00,12.80064,0.25,93.95,26.485,24.01,0.925
2010-11-16 06:00:00,10.9386,0.15,96.75,26.035,23.775,1.05
2010-11-16 07:00:00,9.4164,0.2,96.8,26.345,23.7975,1.025
2010-11-16 08:00:00,8.43936,0.175,96.35,27.73,24.24,0.9
2010-11-16 09:00:00,7.77384,0.15,96.875,27.545,24.04,0.9
2010-11-16 10:00:00,7.42692,0.1,96.45,27.4725,24.0125,0.725
2010-11-16 11:00:00,7.1508,0.15,97,26.04,23.98,1.6
2010-11-16 12:00:00,6.93132,0.025,97.175,25.2775,24.3925,0.5
2010-11-16 13:00:00,6.76848,0.125,97.05,24.2175,24.6175,0.35
2010-11-16 14:00:00,6.53484,0.325,97.7,25.8225,24.5775,0.325
2010-11-16 15:00:00,6.40032,0.3,95.8,24.49,24.2625,0.125
2010-11-16 16:00:00,6.2658,0.2,96.925,24.7025,24.1675,0.35
2010-11-16 17:00:00,6.14544,0.175,97.675,25.785,24.4325,0.275
2010-11-16 18:00:00,6.04632,0.225,99.25,26.3575,24.415,0.35
2010-11-16 19:00:00,5.94012,0.3,100.375,28.295,24.825,0.425
2010-11-16 20:00:00,5.841,0.15,99.225,28.215,24.6975,0.25
2010-11-16 21:00:00,5.78436,0.175,98.95,28.4925,24.6175,0.35
2010-11-16 22:00:00,5.68524,0.175,97.85,28.7675,24.68,0.15
2010-11-16 23:00:00,5.63568,0.25,97.6,29.5025,24.775,0.15
2010-11-17 00:00:00,6.28704,0.125,97.425,30.1175,24.875,0.15
2010-11-17 01:00:00,6.14544,0.3,96.95,29.2875,24.7775,0.2
2010-11-17 02:00:00,5.93304,0.125,97.775,28.0575,24.475,0.325
2010-11-17 03:00:00,5.841,0.175,97.9,27.5925,24.3625,0.375
2010-11-17 04:00:00,5.57196,0.2,97.3,27.6925,24.365,0.575
2010-11-17 05:00:00,5.3808,0.275,94.575,28.6325,24.545,0.35
2010-11-17 06:00:00,5.17548,0.175,94.275,28.195,24.355,0.4
2010-11-17 07:00:00,5.00556,0.325,94.325,27.6525,24.235,0.325
2010-11-17 08:00:00,4.87812,0.125,94.875,28.155,24.43,0.125
2010-11-17 09:00:00,4.779,0,95.7,27.44,24.28,0.1
2010-11-17 10:00:00,4.66572,0.05,96.275,28.8425,24.395,0.3
2010-11-17 11:00:00,4.57368,0.05,96.575,27.8575,24.2575,0.3
2010-11-17 12:00:00,4.50996,0.075,96.475,26.995,24.3625,0.3
2010-11-17 13:00:00,4.44624,0.025,96.825,28.6825,24.85,0
2010-11-17 14:00:00,4.37544,0.225,96.275,27.68,25.0075,0.05
2010-11-17 15:00:00,4.30464,0.325,97.3,27.75,25.0925,0.275
2010-11-17 16:00:00,4.26216,0.475,98.5,28.375,25.1,0.1
2010-11-17 17:00:00,4.18428,0.475,99.8,26.9175,24.765,0.2
2010-11-17 18:00:00,4.13472,0.475,99.85,27.0225,24.78,0.275
2010-11-17 19:00:00,4.04976,0.35,99.8,28.4875,24.905,0.175
2010-11-17 20:00:00,3.98604,0.425,99.35,28.4725,24.86,0.225
2010-11-17 21:00:00,3.95064,0.5,99.25,29.5925,25.0175,0.225
2010-11-17 22:00:00,3.90108,0.475,100.525,29.5675,25.005,0.125
2010-11-17 23:00:00,3.80904,0.475,100.6,29.84,25.07,0.125
2010-11-18 00:00:00,3.75948,0.3,97.4,29.4425,24.9375,0.275
2010-11-18 01:00:00,3.70284,0.325,96.8,28.1925,24.525,0.3
2010-11-18 02:00:00,3.66036,0.325,97.875,27.765,24.4025,0.25
2010-11-18 03:00:00,3.60372,0.35,98.65,28.6375,24.6725,0.3
2010-11-18 04:00:00,3.55416,0.375,96.725,28.9225,24.6625,0.3
2010-11-18 05:00:00,3.54,0.3,96.7,29.8775,24.7475,0.3
2010-11-18 06:00:00,3.49044,0.275,96.075,29.85,24.485,0.25
2010-11-18 07:00:00,3.44088,0.275,96.15,29.7675,24.355,0.3
2010-11-18 08:00:00,3.40548,0.325,96.6,30.7775,24.7675,0.3
2010-11-18 09:00:00,3.37008,0.425,97.5,30.835,25.065,0.3
2010-11-18 10:00:00,3.34176,0.325,98.425,29.0475,24.9175,0.3
2010-11-18 11:00:00,3.2922,0.275,97.425,30.79,24.9775,0.375
2010-11-18 12:00:00,3.2568,0.15,97.575,29.395,24.705,0.325
2010-11-18 13:00:00,3.20724,0.125,98.525,29.125,24.6825,0.325
2010-11-18 14:00:00,3.186,0.3,99.75,29.5025,24.875,0.3
2010-11-18 15:00:00,3.13644,0.5,100.6,28.965,24.955,0.3
2010-11-18 16:00:00,3.1152,0.65,101.525,28.495,24.93,0.25
2010-11-18 17:00:00,3.0798,0.7,102.75,27.39,24.8225,0.3
2010-11-18 18:00:00,3.05148,0.9,102.475,28.64,24.9075,0.275
2010-11-18 19:00:00,3.01608,0.775,102.35,28.8625,24.9025,0.275
2010-11-18 20:00:00,3.00192,0.8,102.175,30.3625,25.195,0.15
2010-11-18 21:00:00,2.94528,0.675,101.275,31.0575,25.385,0.125
2010-11-18 22:00:00,2.9028,0.925,102.275,31.99,25.6,0.2
2010-11-18 23:00:00,2.85324,1.05,102.875,32.1775,25.6525,0.25
2010-11-19 00:00:00,2.81784,0.925,102.875,31.0775,25.36,0.225
2010-11-19 01:00:00,2.7966,0.7,100.1,30.2675,25.0475,0.175
2010-11-19 02:00:00,2.76828,0.575,98.25,29.6875,24.7925,0.1
2010-11-19 03:00:00,2.73996,0.475,97.375,29.2375,24.6525,0.1
2010-11-19 04:00:00,2.70456,0.475,97.725,29.3475,24.6075,0.125
2010-11-19 05:00:00,2.66208,0.525,96.825,30.36,24.9225,0.125
2010-11-19 06:00:00,2.64084,0.6,97.525,30.555,25.02,0.1
2010-11-19 07:00:00,2.6196,0.6,96.175,30.69,25.0525,0.025
2010-11-19 08:00:00,2.59836,0.725,96.05,31.465,25.365,0
2010-11-19 09:00:00,2.57004,0.575,100.45,31.34,25.385,0.025
2010-11-19 10:00:00,2.52756,0.55,101.05,31.0075,25.28,0
2010-11-19 11:00:00,2.49216,0.35,99.625,29.6675,24.9825,0.05
2010-11-19 12:00:00,2.47092,0.425,100.05,29.5425,24.685,0
2010-11-19 13:00:00,2.4426,0.575,100.075,30.39,24.9075,0.05
2010-11-19 14:00:00,2.43552,0.825,100.2,30.01,24.9575,0.025
2010-11-19 15:00:00,2.5134,0.85,101.475,28.4675,24.7675,0.025
2010-11-19 16:00:00,3.13644,0.625,101.7,27.8275,24.7375,0.025
2010-11-19 17:00:00,5.00556,0.75,99.725,26.2625,24.4575,0.05
2010-11-19 18:00:00,4.8498,0.875,102.45,27.7775,24.785,0.125
2010-11-19 19:00:00,4.48164,0.725,100.775,29.945,25.135,0.1
2010-11-19 20:00:00,4.27632,0.7,99.275,31.15,25.4625,0.1
2010-11-19 21:00:00,4.1772,0.55,99.675,30.7925,25.22,0.1
2010-11-19 22:00:00,4.09932,0.675,100.25,30.605,25.15,0.125
2010-11-19 23:00:00,3.81612,0.725,98.95,31.0625,25.2275,0.15
2010-11-20 00:00:00,3.54708,0.75,99.05,31.07,25.29,0.15
2010-11-20 01:00:00,3.3276,0.6,98.025,30.175,24.9825,0.175
2010-11-20 02:00:00,3.13644,0.7,98.45,29.8375,25.04,0.125
2010-11-20 03:00:00,3.009,0.475,96.3,29.065,24.7975,0.175
2010-11-20 04:00:00,2.88156,0.675,96.775,29.8825,24.86,0.15
2010-11-20 05:00:00,2.7966,0.575,94.65,29.68,24.8025,0.1
2010-11-20 06:00:00,2.71872,0.35,93.875,29.2625,24.6775,0.125
2010-11-20 07:00:00,2.66916,0.45,94.425,28.9725,24.185,0.125
2010-11-20 08:00:00,2.6196,0.35,95.475,29.9925,24.635,0.225
2010-11-20 09:00:00,2.59836,0.125,96.925,29.9975,24.895,0.3
2010-11-20 10:00:00,2.54172,0.175,95.075,28.2675,24.79,0.3
2010-11-20 11:00:00,2.48508,0.175,93.1,28.5,24.7025,0.3
2010-11-20 12:00:00,2.45676,0.125,95.875,28.68,24.5675,0.25
2010-11-20 13:00:00,2.43552,0.175,96.7,29.5975,24.95,0.175
2010-11-20 14:00:00,2.41428,0.45,96.95,30.21,25.065,0.1
2010-11-20 15:00:00,2.38596,0.775,98.85,30.34,25.18,0.025
2010-11-20 16:00:00,2.35056,0.95,99.175,30.355,25.1375,0.025
2010-11-20 17:00:00,2.34348,0.875,99.8,30.0725,25.1025,0.075
2010-11-20 18:00:00,2.32224,0.55,99.725,27.8775,24.8325,0.125
2010-11-20 19:00:00,2.32932,0.6,99.525,27.9,24.9175,0.1
2010-11-20 20:00:00,2.32224,0.575,98.825,28.9525,25.055,0.1
2010-11-20 21:00:00,2.32224,0.625,98.275,28.7075,24.99,0.15
2010-11-20 22:00:00,2.30808,0.725,98.075,31.31,25.435,0.1
2010-11-20 23:00:00,2.27976,0.75,98.1,31.66,25.44,0.175
2010-11-21 00:00:00,2.28684,0.6,97.925,30.9175,25.265,0.125
2010-11-21 01:00:00,2.24436,0.45,97.625,30.145,25.0825,0.175
2010-11-21 02:00:00,2.22312,0.375,95.6,30.6125,25.0575,0.1
2010-11-21 03:00:00,2.20896,0.325,92.475,29.7225,24.755,0.1
2010-11-21 04:00:00,2.20896,0.4,93.8,29.2425,24.6375,0.1
2010-11-21 05:00:00,2.1948,0.4,93.95,28.6025,24.4275,0.1
2010-11-21 06:00:00,2.15232,0.45,93.8,29.14,24.7425,0.1
2010-11-21 07:00:00,2.15232,0.525,94.375,28.5225,24.6275,0.1
2010-11-21 08:00:00,2.124,0.6,96.2,29.115,24.915,0
2010-11-21 09:00:00,2.10276,0.425,99.85,29.555,25.09,0
2010-11-21 10:00:00,2.08152,0.375,100.85,30.25,25.26,0
2010-11-21 11:00:00,2.06028,0.375,101.6,30.255,25.2925,0
2010-11-21 12:00:00,2.03904,0.3,99.175,28.75,25.325,0.025
2010-11-21 13:00:00,2.03196,0.35,100.6,28.295,25.555,0
2010-11-21 14:00:00,2.02488,0.725,101.725,28.305,25.4025,0
2010-11-21 15:00:00,1.99656,1.125,102.75,28.4125,25.27,0
2010-11-21 16:00:00,1.97532,1.1,102.2,28.675,25.12,0
2010-11-21 17:00:00,1.95408,1.1,101.95,28.595,25.05,0
2010-11-21 18:00:00,1.947,1.075,101.9,28.0375,25.025,0.05
2010-11-21 19:00:00,1.93992,0.925,101.775,27.84,25.035,0
2010-11-21 20:00:00,1.91868,0.725,100.125,28.23,25.085,0.075
2010-11-21 21:00:00,1.89036,0.575,99.05,30.1025,25.5075,0.1
2010-11-21 22:00:00,1.86912,0.675,102.875,30.6725,25.6375,0.05
